RegionID	Chr	Pos	NumReads	NumCpGs	VC_maxdist	VC_skip	Sig_maxdist	Sig_skip	DomLabel_maxdist	DomLabel_skip	CramersV_maxdist	CramersV_skip	PermanovaP_maxdist	PermanovaP_skip
17778	chr3	83700598	144	44	Weak	Strong	False	True	hp	hp	0	0.6738	1	0.01
17779	chr3	83745044	159	37	Weak	Strong	False	True	hp	hp	0	0.8164	1	0.01
17780	chr3	83759102	161	72	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17781	chr3	83765761	151	62	Strong	Weak	False	False	hp	hp	0	0	0.01	1
17782	chr3	84108911	100	36	Weak	Strong	False	True	hp	hp	0	0.8644	1	0.01
17783	chr3	84247675	132	101	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17784	chr3	84331073	149	42	Weak	Strong	False	True	hp	hp	0	0.7508	1	0.01
17785	chr3	84429382	157	42	Weak	Strong	False	True	hp	hp	0	0.7247	1	0.01
17786	chr3	84500971	148	66	Weak	Strong	False	True	hp	hp	0	0.7421	1	0.01
17787	chr3	84679754	133	42	Weak	Strong	False	True	hp	hp	0	0.7733	1	0.01
17789	chr3	84816473	155	67	Weak	Strong	False	True	hp	hp	0	0.7947	1	0.01
17791	chr3	85149551	161	109	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17792	chr3	85272438	131	39	Weak	Strong	False	True	hp	hp	0	0.7348	1	0.01
17793	chr3	85308348	137	70	Weak	Strong	False	True	hp	hp	0	0.1648	1	0.01
17794	chr3	85312030	151	81	Weak	Strong	False	True	hp	hp	0	0.4315	1	0.01
17795	chr3	85346016	150	80	Weak	Strong	False	True	hp	hp	0	0.1011	1	0.01
17797	chr3	85584956	103	57	Strong	Strong	False	True	hp	hp	0	0.5342	0.01	0.01
17798	chr3	85795169	154	57	Weak	Strong	False	False	hp	hp	0	0.0819	1	0.01
17799	chr3	85850932	121	74	Weak	Strong	False	True	hp	hp	0	0.6184	1	0.01
17800	chr3	85908610	122	82	Weak	Strong	False	False	hp	hp	0	0.028	1	0.01
17801	chr3	85910868	152	71	Weak	Strong	False	True	hp	hp	0	0.3614	1	0.01
17802	chr3	86000694	128	63	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17803	chr3	86020064	143	64	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17804	chr3	86061405	135	79	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17805	chr3	86075989	141	47	Weak	Strong	False	True	hp	hp	0	0.3183	1	0.01
17806	chr3	86104949	140	43	Weak	Strong	False	False	allele	hp	0	0	1	0.01
17807	chr3	86213927	128	44	Weak	Strong	False	False	hp	hp	0	0.0908	1	0.01
17808	chr3	86274575	139	40	Weak	Strong	False	True	hp	hp	0	0.8528	1	0.01
17810	chr3	86520842	145	26	Weak	Strong	False	True	hp	hp	0	0.9193	1	0.01
17811	chr3	86541501	149	84	Weak	Strong	False	True	hp	hp	0	0.6463	1	0.01
17812	chr3	86574896	160	34	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17813	chr3	86669923	126	38	Weak	Strong	False	True	hp	hp	0	0.9736	1	0.01
17815	chr3	86745338	142	49	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17816	chr3	86834079	155	66	Weak	Strong	False	True	allele	allele	0	0.7093	1	0.01
17817	chr3	86864054	187	38	Weak	Strong	False	True	allele	hp	0	0.9318	1	0.01
17818	chr3	87043193	123	56	Weak	Strong	False	True	hp	hp	0	0.2678	1	0.01
17819	chr3	87109888	113	47	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17820	chr3	87131050	136	61	Weak	Noise	False	False	hp	hp	0	0	1	1
17821	chr3	87214428	116	48	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17822	chr3	87285122	128	70	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17824	chr3	87304441	158	54	Weak	Strong	False	True	hp	hp	0	0.3904	1	0.01
17825	chr3	87339660	159	59	Weak	Strong	False	False	hp	hp	0	0.0575	1	0.01
17826	chr3	87527758	156	24	Weak	Strong	False	True	hp	hp	0	0.312	1	0.01
17827	chr3	87598557	133	73	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17828	chr3	87607022	166	96	Weak	Strong	False	True	hp	hp	0	0.5508	1	0.01
17829	chr3	87698668	157	44	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17830	chr3	87843791	160	63	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17831	chr3	87941000	166	95	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17836	chr3	88203514	131	118	Weak	Strong	False	False	hp	allele	0	0	1	0.01
17837	chr3	88242384	141	55	Weak	Strong	False	True	hp	hp	0	0.3086	1	0.01
17838	chr3	88290037	153	73	Noise	Subclone	False	False	hp	hp	0	0	1	0.01
17839	chr3	88338291	144	42	Noise	Strong	False	True	hp	allele	0	0.3939	1	0.01
17840	chr3	88392513	140	75	Noise	Strong	False	True	hp	hp	0	0.1952	1	0.01
17841	chr3	88533205	142	29	Noise	Weak	False	False	allele	allele	0	0.205	1	0.01
17842	chr3	88722162	177	43	Noise	Subclone	False	True	hp	hp	0	0.4134	1	0.01
17843	chr3	88795532	118	29	Weak	Strong	False	False	allele	hp	0	0.0111	1	0.01
17844	chr3	89105737	161	88	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17845	chr3	89116986	155	118	Noise	Strong	False	False	hp	allele	0	0	1	0.01
17846	chr3	89134314	174	92	Noise	Subclone	False	True	hp	hp	0	0.3778	1	0.01
17847	chr3	89138201	170	73	Weak	Subclone	False	True	hp	hp	0	0.3856	1	0.01
17848	chr3	89219446	175	80	Weak	Strong	False	True	hp	hp	0	0.2661	1	0.01
17849	chr3	89277972	116	53	Weak	Strong	False	True	hp	hp	0	0.114	1	0.01
17850	chr3	89304226	146	48	Weak	Strong	False	True	allele	allele	0	0.437	1	0.01
17851	chr3	89458451	121	82	Weak	Strong	False	True	hp	hp	0	0.3811	1	0.01
17852	chr3	89494578	135	47	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17853	chr3	89498707	134	62	Weak	Strong	False	True	hp	hp	0	0.5935	1	0.01
17854	chr3	89581604	148	48	Weak	Strong	False	True	allele	hp	0	0.5087	1	0.01
17855	chr3	89605463	152	40	Weak	Strong	False	False	allele	hp	0	0	0.01	0.01
17856	chr3	89764588	111	33	Weak	Strong	False	True	allele	allele	0	0.3012	1	0.01
17857	chr3	89848210	150	47	Weak	Strong	False	True	hp	hp	0	0.27	1	0.01
17858	chr3	89848319	159	47	Weak	Strong	False	True	hp	hp	0	0.2845	1	0.01
17859	chr3	89921317	148	44	Weak	Strong	False	True	hp	hp	0	0.2756	1	0.01
17860	chr3	89947360	117	80	Weak	Strong	False	True	allele	allele	0	0.5549	1	0.01
17861	chr3	89952790	119	45	Weak	Strong	False	True	hp	hp	0	0.4666	1	0.01
17862	chr3	89970883	135	66	Weak	Strong	False	True	hp	hp	0	0.1579	1	0.01
17863	chr3	89970884	133	66	Weak	Strong	False	True	hp	hp	0	0.1443	1	0.01
17864	chr3	90015182	127	51	Weak	Strong	False	True	allele	hp	0	0.3748	1	0.01
17865	chr3	90205336	155	85	Noise	Strong	False	True	hp	hp	0	0.6109	1	0.01
17866	chr3	90245871	153	44	Noise	Strong	False	True	hp	hp	0	0.6857	1	0.01
17867	chr3	90320453	163	57	Weak	Strong	False	True	hp	hp	0	0.6532	0.01	0.01
17868	chr3	90407867	163	81	Weak	Strong	False	True	hp	hp	0	0.3972	1	0.01
17872	chr3	91506175	156	59	Weak	Strong	False	True	hp	hp	0	0.503	1	0.01
17874	chr3	93974890	97	139	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17876	chr3	94165782	105	71	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17877	chr3	94198655	99	34	Weak	Strong	False	True	hp	hp	0	0.6518	0.01	0.01
17878	chr3	94460723	97	57	Weak	Strong	False	False	allele	allele	0	0	1	0.01
17879	chr3	94578813	110	33	Weak	Strong	False	True	hp	hp	0	0.9669	1	0.01
17880	chr3	94579129	106	32	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17881	chr3	94609037	89	51	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17882	chr3	94623961	124	47	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17884	chr3	94845204	104	83	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17885	chr3	95042652	101	70	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17886	chr3	95138131	91	41	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17887	chr3	95179168	85	56	Strong	Weak	False	False	hp	hp	0	0	0.01	1
17888	chr3	95333250	100	33	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17889	chr3	95381570	103	51	Weak	Strong	False	True	hp	hp	0	0.5801	1	0.01
17890	chr3	95421044	100	43	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17891	chr3	95600246	110	69	Strong	Strong	False	True	hp	allele	0	0.9689	0.01	0.01
17892	chr3	95889997	85	83	Weak	Strong	False	False	allele	hp	0	0	1	0.01
17893	chr3	95929707	111	56	Weak	Strong	False	False	hp	hp	0	0	0.01	0.01
17894	chr3	96125083	135	36	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17896	chr3	96408681	96	30	Weak	Strong	False	False	hp	allele	0	0	0.01	0.01
17897	chr3	96520681	114	35	Weak	Strong	False	False	allele	hp	0	0	1	0.01
17898	chr3	96535262	96	65	Weak	Strong	False	True	allele	hp	0	1	1	0.01
17899	chr3	96545806	105	31	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17902	chr3	96951833	109	56	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17903	chr3	97391785	113	34	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17905	chr3	97707302	87	39	Weak	Strong	False	False	allele	allele	0	0	1	0.01
17906	chr3	97850253	96	76	Weak	Strong	False	False	hp	hp	0	0	0.01	0.01
17907	chr3	98072311	85	25	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17909	chr3	98150823	98	44	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17910	chr3	98240288	86	63	Weak	Strong	False	False	allele	allele	0	0	1	0.01
17911	chr3	98302391	115	46	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17912	chr3	98439998	116	68	Weak	Strong	False	False	allele	hp	0	0	1	0.01
17913	chr3	98494005	97	39	Weak	Strong	False	False	hp	hp	0.0744	0	1	0.01
17914	chr3	98524711	97	153	Weak	Strong	False	False	hp	allele	0	0	1	0.01
17915	chr3	98661670	97	115	Weak	Strong	False	True	hp	hp	0	0.6287	1	0.01
17916	chr3	98921523	93	51	Weak	Strong	False	True	hp	hp	0	0.5606	1	0.01
17917	chr3	99026538	99	36	Weak	Strong	False	True	hp	hp	0	1	1	0.01
17918	chr3	99045988	113	32	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17919	chr3	99052060	110	48	Strong	Strong	False	True	hp	hp	0	1	0.01	0.01
17920	chr3	99058311	108	50	Weak	Strong	False	True	allele	hp	0	1	1	0.01
17921	chr3	99092077	98	43	Weak	Strong	False	True	hp	hp	0	1	1	0.01
17922	chr3	99262606	98	61	Weak	Strong	False	True	hp	hp	0	0.6882	1	0.01
17923	chr3	99499292	125	64	Weak	Strong	False	False	allele	allele	0	0	1	0.01
17925	chr3	99755669	118	49	Strong	Strong	False	True	hp	hp	0	1	0.01	0.01
17926	chr3	99756050	109	50	Weak	Strong	False	True	hp	hp	0	1	0.01	0.01
17927	chr3	100027092	85	61	Strong	Weak	False	False	allele	hp	0	0	0.01	1
17930	chr3	100243184	103	55	Weak	Strong	False	True	hp	hp	0	0.2354	1	0.01
17933	chr3	100486932	114	48	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17934	chr3	100807743	140	49	Weak	Strong	False	True	allele	hp	0	1	1	0.01
17936	chr3	101074316	113	66	Weak	Strong	False	True	hp	hp	0	0.971	1	0.01
17938	chr3	101137808	108	47	Weak	Strong	False	True	hp	hp	0	0.5657	1	0.01
17939	chr3	101210368	122	55	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17940	chr3	101361510	127	63	Weak	Noise	False	False	hp	allele	0	0	1	1
17941	chr3	101493469	102	81	Weak	Noise	False	False	hp	hp	0	0	0.01	1
17942	chr3	101621750	103	101	Strong	Weak	False	False	hp	allele	0	0	0.01	1
17945	chr3	102332677	94	34	Weak	Strong	False	True	hp	hp	0	1	1	0.01
17946	chr3	102546120	98	62	Strong	Strong	False	True	hp	hp	0	1	0.01	0.01
17947	chr3	102704349	88	70	Noise	Strong	False	True	hp	hp	0	0.7842	1	0.01
17948	chr3	102730022	120	66	Weak	Strong	False	True	hp	hp	0	0.4185	1	0.01
17949	chr3	102784219	101	43	Weak	Strong	False	True	hp	hp	0	0.4762	0.01	0.01
17951	chr3	103333342	89	31	Weak	Strong	False	False	allele	hp	0	0	1	0.01
17952	chr3	103335747	86	36	Weak	Strong	False	True	hp	hp	0	0.9533	0.01	0.01
17953	chr3	103338600	100	52	Strong	Strong	False	True	hp	hp	0	1	0.01	0.01
17954	chr3	103339516	96	70	Weak	Strong	False	True	hp	allele	0	0.9575	0.01	0.01
17955	chr3	103492614	107	67	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17956	chr3	103510219	106	65	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17957	chr3	103575623	82	36	Weak	Strong	False	False	allele	allele	0	0	1	0.01
17958	chr3	103841034	70	44	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17959	chr3	103879789	113	58	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17961	chr3	104243124	107	43	Weak	Strong	False	True	hp	hp	0	0.5785	1	0.01
17963	chr3	104899318	99	49	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17964	chr3	104916692	104	61	Weak	Strong	False	False	allele	hp	0	0	1	0.01
17965	chr3	104948130	98	63	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17966	chr3	105004802	102	44	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17967	chr3	105151471	104	51	Weak	Strong	False	False	hp	hp	0	0	0.01	0.01
17968	chr3	105252353	93	53	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17970	chr3	105279082	101	44	Weak	Strong	False	True	allele	hp	0	0.9626	1	0.01
17973	chr3	105839043	99	75	Weak	Strong	False	True	allele	hp	0	0.5969	0.01	0.01
17975	chr3	106497970	120	59	Weak	Strong	False	True	hp	hp	0	0.9661	1	0.01
17977	chr3	106519768	118	48	Strong	Weak	False	False	hp	hp	0	0	0.01	1
17979	chr3	106911267	91	65	Weak	Strong	False	True	hp	hp	0	0.8417	1	0.01
17980	chr3	106930590	97	71	Weak	Strong	False	True	hp	hp	0	0.968	1	0.01
17981	chr3	106931850	98	57	Weak	Strong	False	True	hp	hp	0	1	1	0.01
17982	chr3	106946327	112	63	Weak	Strong	False	True	hp	hp	0	1	1	0.01
17983	chr3	106968932	108	56	Weak	Strong	False	True	hp	hp	0	0.8998	0.01	0.01
17984	chr3	107061014	81	68	Weak	Strong	False	True	allele	allele	0	0.3921	1	0.01
17985	chr3	107100925	99	78	Weak	Strong	False	True	hp	hp	0	0.6213	1	0.01
17986	chr3	107131906	105	90	Weak	Strong	False	True	hp	hp	0	1	1	0.01
17987	chr3	107163292	105	45	Weak	Strong	False	True	hp	hp	0	0.8727	1	0.01
17988	chr3	107354673	102	72	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17989	chr3	107462504	109	54	Weak	Strong	False	True	hp	hp	0	0.8472	1	0.01
17990	chr3	107472671	97	67	Weak	Strong	False	True	hp	hp	0	0.8333	1	0.01
17991	chr3	107481836	117	59	Weak	Strong	False	False	hp	hp	0	0	1	0.01
17996	chr3	108925733	94	61	Weak	Strong	False	True	allele	hp	0	0.5562	1	0.01
17997	chr3	108956028	103	60	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18000	chr3	109103134	110	87	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18001	chr3	109165172	99	85	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18002	chr3	109184626	103	94	Weak	Strong	False	False	allele	hp	0	0	0.01	0.01
18003	chr3	109471814	96	49	Weak	Strong	False	False	hp	allele	0	0	1	0.01
18004	chr3	109475185	106	60	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18006	chr3	109696172	94	34	Weak	Strong	False	False	hp	allele	0	0	1	0.01
18008	chr3	110071616	89	65	Strong	Weak	False	False	hp	allele	0	0	0.01	1
18009	chr3	110127432	86	52	Weak	Strong	False	False	allele	allele	0	0	1	0.01
18010	chr3	110189771	98	31	Weak	Strong	False	False	allele	allele	0	0	1	0.01
18011	chr3	110245530	103	56	Weak	Strong	False	True	allele	allele	0	0.6454	1	0.01
18012	chr3	110287817	129	53	Weak	Strong	False	False	allele	hp	0	0	1	0.01
18013	chr3	110320650	107	64	Weak	Strong	False	True	allele	allele	0	1	1	0.01
18014	chr3	110330391	109	57	Weak	Strong	False	True	allele	allele	0	0.4447	1	0.01
18015	chr3	110516811	95	48	Weak	Strong	False	False	hp	allele	0	0	1	0.01
18017	chr3	110696080	116	29	Strong	Weak	False	False	hp	hp	0	0	0.01	1
18018	chr3	110710276	123	42	Strong	Strong	False	True	hp	hp	0	0.476	0.01	0.01
18019	chr3	110788424	102	39	Weak	Strong	False	True	hp	hp	0	0.9676	1	0.01
18020	chr3	110854503	85	47	Weak	Strong	False	False	allele	allele	0	0	1	0.01
18021	chr3	110943797	103	33	Weak	Strong	False	True	allele	allele	0	0.5423	1	0.01
18022	chr3	110989412	104	39	Weak	Strong	False	True	allele	allele	0	0.3864	1	0.01
18023	chr3	110991088	87	37	Weak	Strong	False	False	allele	allele	0	0	1	0.01
18024	chr3	111219589	88	48	Weak	Strong	False	False	hp	allele	0	0	1	0.01
18025	chr3	111463562	114	34	Weak	Strong	False	True	hp	hp	0	0.5864	1	0.01
18026	chr3	111570313	85	46	Weak	Strong	False	False	hp	allele	0	0	1	0.01
18027	chr3	112082360	105	146	Noise	Strong	False	False	allele	hp	0	0	1	0.01
18029	chr3	112156147	93	48	Weak	Strong	False	True	hp	hp	0	0.8878	1	0.01
18031	chr3	112454739	113	54	Weak	Strong	False	False	allele	allele	0	0	1	0.01
18032	chr3	112713861	121	71	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18034	chr3	112961764	98	38	Strong	Subclone	False	False	hp	allele	0	0	0.01	0.01
18038	chr3	113780226	103	77	Weak	Noise	False	False	allele	allele	0	0	1	1
18040	chr3	113864131	108	66	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18041	chr3	113864132	107	66	Weak	Strong	False	True	hp	hp	0	0.4099	1	0.01
18045	chr3	114234655	106	149	Strong	Weak	False	False	hp	hp	0	0	0.01	0.01
18048	chr3	114521235	119	65	Weak	Strong	False	False	allele	allele	0	0	1	0.01
18050	chr3	114719999	104	73	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18051	chr3	115192506	101	51	Weak	Strong	False	True	hp	hp	0	0.6034	1	0.01
18052	chr3	115225460	107	49	Strong	Strong	False	True	hp	allele	0	0.4939	0.01	0.01
18053	chr3	115262170	84	53	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18054	chr3	115279580	98	40	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18055	chr3	115589628	96	47	Weak	Strong	False	True	allele	hp	0	1	1	0.01
18056	chr3	115778209	93	92	Weak	Strong	False	False	allele	hp	0	0	1	0.01
18057	chr3	115864598	79	45	Strong	Strong	False	True	hp	hp	0	0.9583	0.01	0.01
18058	chr3	115896021	114	38	Weak	Strong	False	False	hp	hp	0	0	0.01	0.01
18059	chr3	116124626	94	48	Weak	Strong	False	False	allele	hp	0	0	1	0.01
18060	chr3	116128879	82	63	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18061	chr3	116130457	98	63	Strong	Strong	False	True	hp	hp	0	0.4065	0.01	0.01
18062	chr3	116217056	96	65	Weak	Strong	False	False	allele	hp	0	0	1	0.01
18064	chr3	116410482	123	49	Weak	Strong	False	True	hp	hp	0	0.7639	1	0.01
18065	chr3	116611946	96	65	Weak	Strong	False	True	hp	hp	0	0.7079	1	0.01
18066	chr3	116763239	93	56	Weak	Strong	False	True	hp	hp	0	0.8	1	0.01
18067	chr3	117450059	84	57	Strong	Strong	False	True	hp	hp	0	0.9537	0.01	0.01
18068	chr3	117675041	88	69	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18069	chr3	117689565	112	68	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18071	chr3	117993717	113	130	Strong	Weak	False	False	hp	allele	0	0.2347	0.01	0.01
18074	chr3	118256812	121	38	Weak	Strong	False	True	allele	hp	0	0.3018	1	0.01
18075	chr3	118304456	100	45	Weak	Strong	False	True	hp	hp	0	0.7237	1	0.01
18076	chr3	118363330	120	48	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18077	chr3	118416245	95	32	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18078	chr3	118424343	105	51	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18079	chr3	118431583	112	52	Weak	Strong	False	True	hp	hp	0	0.9449	1	0.01
18080	chr3	118646959	102	55	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18081	chr3	119056391	98	47	Weak	Strong	False	False	allele	hp	0	0	1	0.01
18083	chr3	119750327	94	45	Weak	Strong	False	True	hp	allele	0	0.5714	1	0.01
18085	chr3	120386096	101	83	Weak	Strong	False	True	hp	hp	0	1	1	0.01
18086	chr3	120540627	117	47	Strong	Strong	False	True	hp	hp	0	0.9405	0.01	0.01
18087	chr3	120645239	112	80	Weak	Strong	False	False	allele	hp	0	0	1	0.01
18088	chr3	120998781	92	41	Weak	Strong	False	True	allele	hp	0	0.9614	1	0.01
18089	chr3	121084706	111	39	Weak	Strong	False	True	hp	hp	0	0.968	1	0.01
18090	chr3	121130131	96	31	Weak	Strong	False	False	allele	allele	0	0	0.01	0.01
18092	chr3	121322850	96	46	Weak	Strong	False	True	allele	hp	0	0.4537	1	0.01
18093	chr3	121473195	108	76	Weak	Noise	False	False	hp	allele	0	0	1	1
18094	chr3	121530539	108	112	Weak	Noise	False	False	hp	allele	0.0401	0	0.01	1
18095	chr3	121540769	92	98	Strong	Weak	False	False	allele	allele	0	0	0.01	1
18097	chr3	121625433	89	113	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18100	chr3	121824737	101	32	Noise	Weak	False	False	allele	allele	0	0	1	1
18102	chr3	122040333	117	42	Strong	Strong	False	True	hp	hp	0	0.6028	0.01	0.01
18104	chr3	122230187	100	111	Weak	Strong	False	True	hp	hp	0	0.6376	0.01	0.01
18105	chr3	122370339	132	67	Strong	Weak	False	False	hp	allele	0	0	0.01	1
18106	chr3	122615322	114	114	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18108	chr3	122810537	111	63	Weak	Noise	False	False	hp	hp	0	0	1	1
18110	chr3	122917034	94	235	Weak	Strong	False	True	hp	hp	0	1	1	0.01
18111	chr3	122927971	93	153	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18112	chr3	122960764	127	117	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18114	chr3	123291858	82	171	Weak	Strong	False	True	hp	hp	0	1	0.01	0.01
18115	chr3	123355064	81	112	Strong	Strong	True	False	hp	allele	0.9497	0	0.01	0.01
18116	chr3	123823828	116	53	Weak	Strong	False	True	allele	allele	0	0.9389	1	0.01
18117	chr3	123829821	92	58	Strong	Subclone	False	False	hp	allele	0	0	0.01	0.01
18120	chr3	124432397	118	51	Weak	Strong	False	True	allele	hp	0	0.9365	1	0.01
18121	chr3	124587639	98	154	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18126	chr3	125828766	92	77	Weak	Strong	False	True	hp	hp	0	0.5657	1	0.01
18127	chr3	125834818	109	141	Weak	Strong	False	True	hp	hp	0	0.5227	1	0.01
18129	chr3	126186338	102	99	Weak	Strong	False	True	allele	allele	0	1	1	0.01
18130	chr3	126238175	88	37	Weak	Strong	False	True	hp	hp	0	0.6614	1	0.01
18132	chr3	126498142	95	169	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18133	chr3	126650545	94	172	Weak	Strong	False	False	allele	allele	0	0	1	0.01
18135	chr3	126668351	87	128	Noise	Subclone	False	False	hp	hp	0	0	0.01	0.01
18136	chr3	126810067	104	66	Weak	Strong	False	False	allele	allele	0	0	1	0.01
18138	chr3	127190314	104	92	Weak	Strong	False	True	hp	hp	0	1	1	0.01
18139	chr3	127248922	112	44	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18140	chr3	127405597	93	140	Weak	Strong	False	True	hp	hp	0	0.9282	1	0.01
18141	chr3	127502755	111	52	Weak	Strong	False	False	allele	allele	0	0	1	0.01
18144	chr3	127630970	94	251	Weak	Strong	False	True	allele	hp	0	1	1	0.01
18147	chr3	127912458	145	170	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18151	chr3	127986757	160	165	Strong	Strong	False	True	hp	hp	0	0.9603	0.01	0.01
18152	chr3	128178804	122	103	Weak	Noise	False	False	hp	hp	0	0	1	1
18158	chr3	128694547	165	240	Strong	Weak	False	False	hp	hp	0	0	0.01	1
18159	chr3	128707246	148	134	Weak	Strong	False	True	hp	hp	0	1	1	0.01
18163	chr3	129143691	178	109	Strong	Weak	False	False	hp	hp	0	0	0.01	1
18168	chr3	129418888	136	89	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18171	chr3	129561740	131	259	Strong	Weak	False	False	hp	hp	0	0	0.01	1
18172	chr3	129587014	144	202	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18175	chr3	129662008	153	51	Noise	Weak	False	False	hp	hp	0	0	1	1
18177	chr3	129840803	142	70	Strong	Noise	False	False	hp	allele	0	0	0.01	1
18178	chr3	129923926	144	130	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18179	chr3	129926698	166	105	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18180	chr3	129933941	149	114	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18181	chr3	129942066	122	129	Weak	Strong	False	True	hp	allele	0	0.4563	1	0.01
18183	chr3	129979335	132	260	Strong	Strong	False	True	hp	hp	0	0.3992	0.01	0.01
18184	chr3	130191894	136	87	Weak	Strong	False	False	hp	hp	0	0	0.01	0.01
18185	chr3	130285026	88	60	Noise	Strong	False	False	hp	hp	0	0	1	0.01
18186	chr3	130294455	159	53	Weak	Subclone	False	False	hp	allele	0	0	1	0.01
18188	chr3	130378236	143	67	Weak	Strong	False	True	hp	hp	0	0.8619	1	0.01
18190	chr3	130416983	150	57	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18191	chr3	130430574	151	67	Weak	Strong	False	False	hp	hp	0	0	0.01	0.01
18192	chr3	130500268	156	58	Weak	Strong	False	False	hp	hp	0	0	0.01	0.01
18193	chr3	130521439	127	129	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18195	chr3	130760178	124	78	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18196	chr3	130765902	145	76	Strong	Weak	False	False	hp	hp	0	0	0.01	1
18197	chr3	130769775	126	69	Weak	Noise	False	False	hp	hp	0	0	0.01	1
18198	chr3	130815054	136	82	Strong	Weak	False	False	hp	allele	0	0	0.01	1
18202	chr3	130866320	182	165	Noise	Weak	False	False	hp	allele	0	0	1	1
18205	chr3	131113525	153	50	Weak	Strong	False	False	allele	hp	0	0	1	0.01
18206	chr3	131115794	153	60	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18207	chr3	131124695	157	70	Weak	Strong	False	False	hp	hp	0	0	1	0.01
18208	chr3	131196921	121	70	Weak	Strong	False	False	hp	hp	0	0	1	0.01
